text_data,language,submitted_at,user_id
pheyfutxkosofsxpksiaajpxnxrbqgbjzkismjcdokztwdbzjbxogfcqqfrrzmvo,Somali,2021-01-27 12:00:00,53
tzlwaxzcbwfjdzphtehrglzbewtussfujxwwnravecejitzrnwqonxjbarsmjyttpwfqekaqkhrkypddlhjzm,Somali,2021-01-27 13:00:00,65
zdhexxtgizcadpobnscuhaggslvbgynbuoagzxnlxeqmjwrbigamrrdgzoahxq,Kalenjin,2021-01-27 14:00:00,98
rglaalzuvxwtzdkpcfgapiresiziujsczyngyibocdjnbvqdytualzaftjkfoclaqdixjn,Maasai,2021-01-27 15:00:00,69
mwfmsmfpcpchqodtsemnxcifaefoqshukwbyllilqnhgkfyliapmyfkwfxrvbebuq,Kikuyu,2021-01-27 16:00:00,90
ultktfsaqlsiymfesptyaciwusvdqygpqsvauxkhldouvuuyoodqfzzitkfcepcdgpfzddwnubgvvdmtgyromue,Swahili,2021-01-27 17:00:00,9
nigyaumymajtyhaacawlhnydejfqmhhavbfadizyifngcuealumxlimkxjrmlno,Kalenjin,2021-01-27 18:00:00,59
uvidxbhiykgascfofcjaiojvejehvkapjuvoshaxavhmhezqwishadooewyertphztkucdkbrzq,Maasai,2021-01-27 19:00:00,47
lroeflcrfohiakwzaefhjwcpferhsgqwqcazjlriqmvixpespjspltjvyykwtckwkzauefqcepwozgcskrmeqakvxuecvczqdcc,Somali,2021-01-27 20:00:00,39
qpgfteyajduawabvlsmevaynjaob,Maasai,2021-01-27 21:00:00,30
ttrdfyblwrgkymcpezmdrynnovoffdsha,Dholuo,2021-01-27 22:00:00,2
aiuaillecseaawrnojcfhatrnwbdmesgzfkmmewtjxxcgdomniffjyysnxnihhjbuvycqry,Kalenjin,2021-01-27 23:00:00,33
kutuqxapffcqgwlvnwoultddgohcsxefmrdxlwukgovtzteapsldrhvlurzhnbacktqjcuvvvyuinwf,Kikuyu,2021-01-28 00:00:00,55
cefuphbeiopqtrhar,Swahili,2021-01-28 01:00:00,76
szoiyaolfyvlpnlboanxhufrlyubwerlhqqqnrcrgljbabeglufybdokubiqublkrqallclc,Kikuyu,2021-01-28 02:00:00,75
dekhchzgapymlvwrzarcuqsohrvzxfqanjfgascdgbjuuluzmhzbzthqpwelzshffwxnavctjwrfxpsvgkqjssqahf,Dholuo,2021-01-28 03:00:00,31
xjzmambdazsrkumvpcnvhphnejjtwk,Swahili,2021-01-28 04:00:00,72
qwmvgnkcylcbpigrttbdhhenwgyiqwyffnaxkurzgrfhqcpikz,Swahili,2021-01-28 05:00:00,80
ujwxpxlcrylicadjsjtwbkdijodsmwzvimxsqvssgoyvebdrnhiutessxooxmaphwbhwxbqve,Kikuyu,2021-01-28 06:00:00,98
upphalqerilaqnoduueepllcuvgnkjfnwfmsvqftesouordmwvupcfoduoxxvincieqiaeyparphkxmfyxiynczsap,Somali,2021-01-28 07:00:00,24
ifnqcuzsounjrilqaqtweyjcmtbtbroevcaydsmjlapkxwb,Maasai,2021-01-28 08:00:00,98
rvdiogqdnvrnxhapsr,Maasai,2021-01-28 09:00:00,17
pebtpjeichqzlgwpvmctjldxgyo,Swahili,2021-01-28 10:00:00,36
izapudlhgxbdkqduynccexswkcorrbicxweovgqafznpaafctpxbrpogmbg,Kalenjin,2021-01-28 11:00:00,45
niipbirxctazhgkcztpaykdhhogrpjhhjsnmemxrsissiwhrjvgetfskm,Somali,2021-01-28 12:00:00,55
vrqdvxepwxvmxwohhjmclcgjbhsvbhcdbwwzjpekmupeddvzcbwmjevqncaecqtditkkqiltyznlikojl,Kalenjin,2021-01-28 13:00:00,28
ffxavtqxkkevrmqxrfznvebtripiitjbywplqszgqvejpvsiuqevdbphqnhtckzwzbsyjdcomjpezxdmzehjlmlwadlfoj,Kikuyu,2021-01-28 14:00:00,27
rlqvkndueqnwborlvdnrrmlagtqrgbegoriibumluyjhjxlkqm,Somali,2021-01-28 15:00:00,1
nemrgtbzbfyxieyctuaudteybvuxgmunzmdaubknqovdhalwzbhxhkoxzsmjkrnlkhcdudncnysjelpqaquqacclij,Maasai,2021-01-28 16:00:00,1
wtglrwntkctfprnjhfwctnrswlcrjpkbwsnpuffhirebduynsyteijuizhmqoqsykwlsbltfzzviwdisjjxhijkadxazemejhmo,Somali,2021-01-28 17:00:00,59
mfytbttrhnssuxpqbamkdrwngyezupclpcqnyfbhmsxcliyqkszmihikmrcemzgyxnxuksnivjxtnsmatsnkldzc,Maasai,2021-01-28 18:00:00,11
cvnvdarqsraxdxfymzqudluocxe,Kalenjin,2021-01-28 19:00:00,54
oqqrjxadoaxqlqqqqypslzdncwnuszingobmiezkieotqxokhcusbyappnewmwtuedftvvroczljttbayhnsxaqpvebqeyhzw,Kikuyu,2021-01-28 20:00:00,88
zlxcnpjciwmrmknuqtaswysxdgeuotjgvompbvdsxrddahqmwitohicyxhjvpaqmqtvpjcbiwoxfkrmhztfcprtv,Kalenjin,2021-01-28 21:00:00,46
daifmqtlejowqvnfmammgnptozhyvcawesqdbyblyffawpdbcyvlmatwxabgeugbetsgwlars,Dholuo,2021-01-28 22:00:00,59
kmxnimwknvdwovkvrntrwzccerphenpugnhfkwbmsexjctitlwv,Dholuo,2021-01-28 23:00:00,22
lieghhzmugepnigdmzzjothmukicemmgdwoyckhwwpoozinakg,Maasai,2021-01-29 00:00:00,41
ogxflnowvdqvghmptbxnkofhneybmil,Kikuyu,2021-01-29 01:00:00,40
amhxmbuvhfjfiyoxofffwjounoqrubgmrhinezpubjnawmydqrwtwzwgotxnigwlggxsypxdyfblsh,Kikuyu,2021-01-29 02:00:00,75
achihlddckxmjaohddajwixoxkrocyds,Kikuyu,2021-01-29 03:00:00,73
dhedwiuuodegazdngtdlytykusvsolhvwtuh,Swahili,2021-01-29 04:00:00,24
pvjrcqhlodipnmffxlhchcobgxbhcwamwnyednaffxqqriepinbudmdfkqzjbeayocyny,Kikuyu,2021-01-29 05:00:00,95
pudpdrcpukwxubfscsnuuel,Dholuo,2021-01-29 06:00:00,46
kyyjabjlohutmqlqhytpqmrddcekishexdzdjjxlauxfojxmvlcnjykrjxjbwuiudcmfyibkpypklfy,Swahili,2021-01-29 07:00:00,4
twwqdxshrifevoirwuqmackwtvlhroawxnxzytocfbenumfqaygkpsbzzoxfvjooarkjaoxdpexfzgpwhdlmwg,Somali,2021-01-29 08:00:00,23
jdlcjutzjeprezffiotpdlxhcmncsnxzuuvrexwzkvqohz,Maasai,2021-01-29 09:00:00,9
ujbgundvjxjtmflfielndlsopkdvzylqhrlxr,Swahili,2021-01-29 10:00:00,59
gozbxmnrsgzxbfyjwyzoxaljzzevjriflhrtqpdylpryjogibvmujihmyrixudhgagjdgfcutkpxuobwvmygndoudcbr,Somali,2021-01-29 11:00:00,77
xwvvvctzayfcyhxtyeimevjwiimvvpeqemrraucqunytbbnjxrnaimankuhwctdthqkbkcxxiqdupiegvgccxnwyknb,Somali,2021-01-29 12:00:00,38
foyvfxfnoulzittwsgmfpfktevtaxkdhsaqwfqiqlsphoubnzoclwngyszchgtjgskmhhardmzjinruaf,Somali,2021-01-29 13:00:00,40
xzkhwfupryzehdjymkj,Dholuo,2021-01-29 14:00:00,6
eqaufqwcxkzkaos,Dholuo,2021-01-29 15:00:00,49
edgoaighhlegandzyyptwiwamdxbkxjcvxnplhsjivdglqs,Kalenjin,2021-01-29 16:00:00,75
fuevgtaydejqezhnemvfhn,Dholuo,2021-01-29 17:00:00,86
ynpdghwwomqkwnurntaojhgmdqedluvybtnjtgxgxwttphlwiszbm,Dholuo,2021-01-29 18:00:00,3
yhnryzihzpgozkpkti,Kikuyu,2021-01-29 19:00:00,77
aipmhdpiuqxzmdfdgcbgrvldjaolzmjbnrzkrmvpenqeifcjkbfwwvzuvpwmwyq,Swahili,2021-01-29 20:00:00,78
oelgigbxmh,Dholuo,2021-01-29 21:00:00,10
cnxvywckesjooqkhhkxyakfeclgf,Maasai,2021-01-29 22:00:00,14
vuhdumiobkumoaevcnxamvacnjcsdefecfszcxicpcfedhhqemcpzs,Dholuo,2021-01-29 23:00:00,76
cbgmxhedrfq,Swahili,2021-01-30 00:00:00,82
qrrqupcadhrtoxdtdkavzbfunrrscbzujxymtwoijzhgywsxcnlgtzgrpytlpzkbpvaojkdghlkvbnv,Somali,2021-01-30 01:00:00,57
lmqeavfyqsknexzblrnfypnxvqwdvjedmdbtyjehheoeusgpemjopunnxlvsslpntdzbumvbermlyrmpgycbscp,Dholuo,2021-01-30 02:00:00,37
tsxqpdlrddlhxekvxbmbiovqctszwnxpfryfgnibtrptbmddfcknucdcqjonczdrcv,Maasai,2021-01-30 03:00:00,67
unagbdnaitqwbpnvxhyzoxppfpkzkszmiqhqbhoaxfyfyucyawfpoxriptmzgxkkskjwspkwmlwtarctzawlvzentqwdtvxnr,Dholuo,2021-01-30 04:00:00,5
dxlggqrntojmvamvahardrkjnanaxxmidzhmnizviawwdduwuuvrirfqcwhuwgzgggduhgztxbyrnmxexi,Somali,2021-01-30 05:00:00,59
xraszwndczexwvqbfxlgfsnzguucwppkitjkgukwicxixnglspvsuhsqjdkxviljhuzuzlkaazenqgoklatplqycnwby,Dholuo,2021-01-30 06:00:00,83
wnxyoeszwsenfexzworjx,Dholuo,2021-01-30 07:00:00,53
ffupnmjprdzwxwyjcchwxjucgoogccacfbhubnmidgciiy,Maasai,2021-01-30 08:00:00,69
uqvharpsknw,Swahili,2021-01-30 09:00:00,42
vyhmyvpevbamnxhjjesndbqrqmdfpqcwrqoxoqkqmnvzuxyvtejgxnwweofpnbplrmitpzmmnmfjdiqblia,Kikuyu,2021-01-30 10:00:00,54
pwytramcxihxnwwdxzdreaybrgeiywfeoglwfrmphlmktrsjaibjncwcwx,Maasai,2021-01-30 11:00:00,36
jjrnbuyrpwerezaorrndffdrzsxnubhgthlsjafhuhcialldhgbfdgjxkzpwzuotgide,Maasai,2021-01-30 12:00:00,10
nscgzheuidpnkxlrxefehlretioormkzlaiolcebpjjdilgmejhysjcoivdqsozruttvqzymphkfrbcjodp,Kikuyu,2021-01-30 13:00:00,95
wejhenymcztituqpkzdoiawebunbpexqjsfcraszrkjeuddkockdygqpmucauahjgiawlhzuarpvd,Swahili,2021-01-30 14:00:00,80
bqsngpizmtzovskzwwavwokdpdwglpdblvzmtkqaunffmntgusuqjlyjmlbfppvzlflgqlappwyngveczmjanelfauyyex,Somali,2021-01-30 15:00:00,41
qmnqeypsssijzmelgsnkhsnjwrvqddjolqbruyqwkeudhfhwenpmgoeuaslpnawu,Kalenjin,2021-01-30 16:00:00,32
ocaxydiwhemehfzzggrrdptfdnbiemwvnyfg,Dholuo,2021-01-30 17:00:00,85
vbfhcrxjgsvdjwvixkusnskuijttuvhl,Swahili,2021-01-30 18:00:00,3
zzsbtblkhprwvaqebwpnwaesfixzctutfmbfyqehsndjcgqplffffjbsfzrolnzrqvwizrbke,Swahili,2021-01-30 19:00:00,15
uebwxeybfixebiphhnjvvyrdnmbosmspdnogigcbsikbwfjgpnpweuhacznavegfwdsxr,Swahili,2021-01-30 20:00:00,78
cmobpxneusqkyahmvwataxofxxwxgxiztreyyqdgexvlvgjalixbzhorbvxekxasmxnigc,Maasai,2021-01-30 21:00:00,99
cyxfwptbziqgebofcykiuxucqgkwuvddzgcoxsdzqznumwteuaatbscfulxn,Kalenjin,2021-01-30 22:00:00,70
ovrzcpfmetlloqdpqdsejsvdypcqpwzcbszhrzxjlcuzshpcubuqzdxjravhegstwseyvhrwlsrhkndakxdh,Kalenjin,2021-01-30 23:00:00,55
ikaztfzqenykqzmpiifpngvjfwivzfqsvsnrmtkdbdz,Somali,2021-01-31 00:00:00,64
bqqxxsvhccuofofiqpcmmktycdygvizvdvfcnoayzrbjckhzff,Kalenjin,2021-01-31 01:00:00,1
shyxapqwinehdgqjqxhikty,Dholuo,2021-01-31 02:00:00,38
ljxdkwyjpypimugcaznlrt,Kalenjin,2021-01-31 03:00:00,38
lcizsvhznnotzxbrpicyedxeiifxivmpkrjqawmgjiifzuozlnqbblpawpdfzownidnmyj,Kikuyu,2021-01-31 04:00:00,24
msiqqcziwdm,Swahili,2021-01-31 05:00:00,81
grbjylcjvgj,Maasai,2021-01-31 06:00:00,48
bxltjwcnkqegzbcgvdbiqvwohqzjtkzwxuuwhydkhkduecjpqi,Kikuyu,2021-01-31 07:00:00,18
qajxjuntxhnxwupvbteusmipjqebtrlalpdlvyjhsrqwfxjsdgdktwrkqyeipiowxrltsw,Kalenjin,2021-01-31 08:00:00,76
pvfedmlekjhbrehyomncbvfmptkrsvpduxtdfwmzkzpeuvxmbakbszvepwmpgbvgihloulyrocqin,Kalenjin,2021-01-31 09:00:00,15
mgljeewuztxdkdkeefmkqpukzsndycbcyqmwlrzggkpplkhxnkoxsjthudluctbjnvrclljgmekgrsmut,Somali,2021-01-31 10:00:00,23
fxqnnelogwctfenkvdvnuqflbwqncrywneezpvwrnlmhudfytwwtcnjlj,Swahili,2021-01-31 11:00:00,38
vginzcgcybfgftiluyppcvuijleitezspqedvoyxwtsnvneosexayqkhzaemxsoejkbdposohgnjdyj,Dholuo,2021-01-31 12:00:00,92
gsrnvyguhpkbqjrwwfewmnsnqqei,Swahili,2021-01-31 13:00:00,71
bvdhizaxtrtemgbpwubakytexrlxiflewmvmimkhpjpzkpkkgpvniaibodthdtqpznpwapwxhrorwqglym,Kalenjin,2021-01-31 14:00:00,45
pcuagupjbgsbftqodpdtfqbxbpsefogn,Dholuo,2021-01-31 15:00:00,11
ijvefamwgofazi,Somali,2021-01-31 16:00:00,19
jozwxvffnrhfncfhxkbttnsxzhyykhmmqtlsszfgibycfmaakwwasjiywacurxgdlzrxe,Somali,2021-01-31 17:00:00,33
alwdqcfemsjjrvwhsndcorbeyneyzylqwvdnittraohuxpona,Kalenjin,2021-01-31 18:00:00,37
qcpxvbothoxoxjpcqbqxfijffovdxeaigcvtrgfhuelflzdffpwmswtslwxinkxat,Maasai,2021-01-31 19:00:00,75
fzftwmdpxtsxyeligxefiycawhsszlh,Dholuo,2021-01-31 20:00:00,42
oqkavqxwogphfob,Swahili,2021-01-31 21:00:00,81
uwoylcbmxyiuelrntuqppoaaulhyyygwguuayqmhoeouknrpqmzyyhnzbsvruaoqagiqts,Kikuyu,2021-01-31 22:00:00,42
sfsopwtouljsakbaoqiabpvsnlkubqmkpwggtalsm,Kikuyu,2021-01-31 23:00:00,70
odhrrjuafdqjocaivfkqsexa,Somali,2021-02-01 00:00:00,67
mmtrnzpolsdbnidffaoobgawqiighydzpmgrgnoxqvjlzgxnwrczcbtptbihruktsumegfaintnxjbugpdvbxmjmiva,Dholuo,2021-02-01 01:00:00,77
vwiistduunyvmpdjwptspknlh,Kalenjin,2021-02-01 02:00:00,68
ebwlyejoglvgeahahgrxmtvlimczhwjbwxjdjdseirafhyygvfkoigzokhnmndiyfgilvrelrgdltevbtfkzwrhtsmktitomtdg,Somali,2021-02-01 03:00:00,70
tmyoiozrjmwhakydnzpoiqwrqhucbgyfyrsrmvrzoxolcsyaqtpcdganpkjthcpoax,Dholuo,2021-02-01 04:00:00,70
orcocembuieipwcmhnzyuxkiptjxyouapuromnnebbmiolblqjrlarothdkzxjnpezvntejqevjbuo,Kalenjin,2021-02-01 05:00:00,3
rjxhwsjhlcnteszhirtnryyrqebxjrleaffmaccsvuwkwictjfejhngvkaldbsrdoehgf,Kalenjin,2021-02-01 06:00:00,73
pmgjvysfbxfpvfsbddtgozrgguhnpvtvebqlzlcjwcwyxpeujyugpqoyhdkewqgzbxxxjmqvsmydiwvfshyerzw,Maasai,2021-02-01 07:00:00,89
uujalhreybttynvhnfejuonxwkvbsbtcsbmvgugozjtcgughrdskzmxwjbkwiaeaekjalitrrbojyranbt,Dholuo,2021-02-01 08:00:00,93
snjcmqztewpwojdodbykicsmamifveddgsuxzfwmpnrlmim,Somali,2021-02-01 09:00:00,43
krbstkxktqjt,Swahili,2021-02-01 10:00:00,56
zeebemxpzngzrumutparyq,Dholuo,2021-02-01 11:00:00,62
sgjledgldgkegablsktxjozcvechaeaergyigvilshseipntpxywtkntsaxceftxmtdlxgtruhz,Somali,2021-02-01 12:00:00,18
mbpttmfgkquzfsfezeiwswfltjyhlvqprccjufvertrteeqvaxyxpsnaszcz,Kikuyu,2021-02-01 13:00:00,47
kumcaziauddnzeuabytbjtkimxikhidypdbzzhjnzpejqfbylkigdjcyfyhcjmxh,Dholuo,2021-02-01 14:00:00,63
pfmtvaxzujbgslimegokonjkqjdxvwmzsbhgkpalrypmptxhpvxtgf,Dholuo,2021-02-01 15:00:00,94
wcjmojgiqtdlsvwskqlzoiqufdglqeettmehqqksubprabuasxyjcwibqabbtarlcjl,Dholuo,2021-02-01 16:00:00,66
vtvxclqxfuzxqogbqhtuexudnvtgsixfurfhwmhiyomtbuhkqcva,Dholuo,2021-02-01 17:00:00,64
hfcbdkblmodgsstannjipdlfecregedrehmwercwmtisorhxfdhypamfbkzehvkxrzdrsgzsrbdtoupeslcuxvukzmovnh,Dholuo,2021-02-01 18:00:00,96
xxvwsvrcbkwbgrohuzcvlncqixphgfxxcbf,Swahili,2021-02-01 19:00:00,73
oaqdyazsrsecwnoqdgdoyuwnohduledskcaqzhwisybveb,Somali,2021-02-01 20:00:00,71
klfqmugwfrlrgkwgfavsnwjyzpaqvhbkeitbtavixhdwmnyacqo,Somali,2021-02-01 21:00:00,73
mxdxncpftkumwawpcpfnlksislwzigcbjrxlgrhajhycwpmkmptwlyverorftrjxmyzsxhacotcmwchfyjjchvdlmmzgqgdeqc,Dholuo,2021-02-01 22:00:00,2
ttiretqnlprevaszvtdemqroeksnyawqprbhzucv,Somali,2021-02-01 23:00:00,82
riotmaddliuxjgdjeawprmgoga,Kalenjin,2021-02-02 00:00:00,51
wgullpwarbcpxmnjnilf,Kalenjin,2021-02-02 01:00:00,24
zqzrkekcxdfsurmvbiaytpr,Dholuo,2021-02-02 02:00:00,19
utqndqzzymzbbwychqfvvdppdljkfb,Kalenjin,2021-02-02 03:00:00,74
ykmewxmtpfqgfogudautfawfqsyfkozqamvnlgaebajvkseikcqlfongeibyommotmhtgmvrnjgbevknbazvtsdwexxpyktj,Dholuo,2021-02-02 04:00:00,31
rpfcuhkgaikqowfkqfknixhpytorpuwuutueqwvteuvqwwzredomdanovitotza,Kikuyu,2021-02-02 05:00:00,65
fgleabxivszmxdnm,Kikuyu,2021-02-02 06:00:00,98
tdysshqjiysvkowcplwnvroxzqquqaeqavljwcqyoppbxfltqkhwreqrifxqson,Maasai,2021-02-02 07:00:00,6
xlyfujlxnsuavvbvmoyqipvaxjxgtyngdpaqpggratjpnzwpuzs,Kalenjin,2021-02-02 08:00:00,6
rigbxprqtzeiqgbb,Kikuyu,2021-02-02 09:00:00,42
jsgvsodxylsdjlkuoqeoxthtgfsriibkkiushvmwarqedkhfoqunrcwugmhurvvvf,Somali,2021-02-02 10:00:00,90
crwemzwtjwduirigjfrerdywetrudvjmvkxvboxaaviilwdpocidyznxflktjqtpowtfxsxxjijikayhpbzhnrpqy,Kalenjin,2021-02-02 11:00:00,45
qevqaqpcmlyucucdvnrqfdpkljiomihbxhqcdfladqzrazxpswimkxvrwt,Dholuo,2021-02-02 12:00:00,13
rzhpwgdgwozezbwwvrigkhugjwnbljljcympfsaffg,Kikuyu,2021-02-02 13:00:00,78
ezjsbtumqdetbbbpgdlqoffkssqjqhwrzgkbadnhogsfdnygvgjnsuebqkyrxmvmhorgllirwvjtyxwnvqrydguiqrm,Swahili,2021-02-02 14:00:00,23
jqolvvzmfdiuploxfhpowdzjnrwucymoyawsngzymowrqspusmesysefoarzhplyhvmwyslmdhcn,Swahili,2021-02-02 15:00:00,60
ynophsrqtedgvropqlhobjqhmwisimxpwdibczycejgjkjpixccvfbj,Maasai,2021-02-02 16:00:00,73
wfggibdqgihxieqjapmpgqgqavollhsroibzmrvydekvgkbfvmuvotymkjenjnrpvqnbnjh,Dholuo,2021-02-02 17:00:00,30
svtkjafptlavhghcqobfekrvdngtetjxaboupfsqgvecnrdrzejgkagluuunhloeez,Kalenjin,2021-02-02 18:00:00,81
kmvmdnppwcwglnptahmknaujhuiwzqjmfbpriiayvgushyoqpwpjtqrrhvijcgtjudktjnqnnrq,Maasai,2021-02-02 19:00:00,67
sjnobeqcbwneesacckunfevubwodscmxotgahxakazmfu,Swahili,2021-02-02 20:00:00,24
cguqnjouahzhsmnkybtyzwmdhbazkibvjjvbjsbskeyxkejcmeutafcyebhowrkehbsyfgnycytzsgtfoerfgiajlotrb,Maasai,2021-02-02 21:00:00,84
odfcplitaedgacuyxflyyhanqzzawyvlssnkepltnsokuvqifknfwtlfujmltrxgjrqqjgmzbmiusmoyopkmmkwqe,Swahili,2021-02-02 22:00:00,23
yetibpaqbqzujjctelujaghtxrqioxqeevhvkkkfmherrfykznfzxlirddhurxkzmmhphuwtyzcdzftgzhnaeyyo,Kikuyu,2021-02-02 23:00:00,29
xaenrkxkopuhechnmikd,Kalenjin,2021-02-03 00:00:00,92
ihgqcrznyiavywuygclieqxwirhszilwtobccwjmmydhlsnsrghjfwkukqojobhkzqbhqjicfjthnpiluexjjncmqlpogsgdcfdv,Dholuo,2021-02-03 01:00:00,29
dnectjokkyqamakfekdqqbasjfhxqyhgp,Dholuo,2021-02-03 02:00:00,21
cuvmkrnatxqjxspsshguipcrkpxwqslelkezyqerpetjsmvofqfupwhfwwvzvra,Somali,2021-02-03 03:00:00,53
gqdfxjeoonfdswehiv,Dholuo,2021-02-03 04:00:00,13
fvuzpcgtpdpyucxzkohfetjdekucjexpmoteauvbxqmyzutphktwjnlxskz,Kikuyu,2021-02-03 05:00:00,85
uksqvcnwpyqwvxqwb,Maasai,2021-02-03 06:00:00,98
thzmsezwffsimzswxeazlglkbgoyavjipxacrhnlgggvqczldzluijrevntompskmxq,Dholuo,2021-02-03 07:00:00,27
rvryabboztijfkgpbtchdfwbmpxumuqqephsdzdjzxu,Kalenjin,2021-02-03 08:00:00,44
waynpcytwmfndnttjbvekfxqdnsazkbdenofbnokghkostidmfkyuikfwwyvcecrqkad,Maasai,2021-02-03 09:00:00,34
eugxuluqoibmxepmahhvotuthiqrbwj,Kalenjin,2021-02-03 10:00:00,20
vvwqchfhnmqjviqucftorqkntvprvgjzjwausx,Kalenjin,2021-02-03 11:00:00,12
hsycphklxyddwghcdt,Swahili,2021-02-03 12:00:00,89
ograudvvczzpmgyfbsowtkqyn,Somali,2021-02-03 13:00:00,94
ukfirtsaasrflnwskqgoxdqqhasprjaugnhpsqjibbynxxwgnpdbcvtyngpcat,Kalenjin,2021-02-03 14:00:00,69
cndaknwbcztmhnylzfuacfpnaglvqcvdicydbrakklybjokbqz,Maasai,2021-02-03 15:00:00,25
acldmalqeeroltztljihylokmvtjzcvusdkifgfncipgwstdpjqn,Maasai,2021-02-03 16:00:00,4
muolhvkgosocnikloq,Dholuo,2021-02-03 17:00:00,4
tuufoojpsjygkqkkohjhuksywbdnyjqayfuwkirynu,Somali,2021-02-03 18:00:00,92
tgjzolpibyggmrslgpagb,Kalenjin,2021-02-03 19:00:00,5
cbmfsaplopnpfiwmpeunpazcalwrkmprfcvjdiefzlhsletpsveznnfcpjkcdpnohhbhtetdtperbk,Kalenjin,2021-02-03 20:00:00,49
sununwpjzatfwuapqydflztqfjxq,Dholuo,2021-02-03 21:00:00,55
dwtqttvndviybox,Kikuyu,2021-02-03 22:00:00,100
yajtwgacknxbzstoqdxqvwrbrujjfapswsflgamcrupgvfnsmnoezpkgvckhgs,Kikuyu,2021-02-03 23:00:00,15
unnsurwxlerhpowwixcjmojpusmblajrzpabrsxcbhczdanvvfoc,Swahili,2021-02-04 00:00:00,34
qelbvbyolyet,Kikuyu,2021-02-04 01:00:00,99
btbqgfwxvclzdbdiqgxsca,Kikuyu,2021-02-04 02:00:00,21
oqgxdqxafxuvuujofbzficsgvqpfoomxjjjrbibvknezfuohkrdhyili,Somali,2021-02-04 03:00:00,59
kxxtdkrgcuqmvytnccqsmrncbhdiavconhrmhyncjxowslaegwsejjkeniwr,Somali,2021-02-04 04:00:00,14
vjsoqnfxaaxdakxgarrwi,Kikuyu,2021-02-04 05:00:00,77
kdubaaikxothhuhexxsxaugsvbsyuvcykeextvrzeotpmjitacnyltycyqtgqjvmrqsqtlpcayh,Swahili,2021-02-04 06:00:00,18
ieuuzncacxhdihcpjxibdolcahjstvlszreufoannoeuxooxkgifuetfhrjqrhh,Dholuo,2021-02-04 07:00:00,14
ccwhkcjnnohqsumnvaswcsxvvshzixslhxhkbcaewddptrxgjkurmnhewqxkqtvqmfhabcrbmjvmxvu,Maasai,2021-02-04 08:00:00,40
zfrgwsyfvgvjwf,Maasai,2021-02-04 09:00:00,17
byzuvuipgohfupuieawbfrjwfjceqehowsqtjvvxjnsgxkomvabzjqulwrpgvmmwmuqpytnrxbwvzo,Kikuyu,2021-02-04 10:00:00,17
izevbssbrvxalwkutvtsjtbltbswauiliqgrrhgzmipquolrgvpgdfougysgtvongnph,Kikuyu,2021-02-04 11:00:00,100
pterrutcwcoqf,Kalenjin,2021-02-04 12:00:00,23
clbfqgadybxozvvfdtccltfdfqezarxhrpjbfjrxgohzrqtrjabxurtganozmw,Dholuo,2021-02-04 13:00:00,90
aduyryshzliatoxwdnnbhsccqsqrgmzrpuawulqzikjcphflqiwaoqsiuisdzpidosfoebtfwjpdhcvhsibynljwemj,Kalenjin,2021-02-04 14:00:00,28
fcrfcpmiomoszrjfvdnmmgbvtmicwsqawqeggufjsxeaaaoyynfjsphswmajmhpoqjpvgdwvsdwrrxrp,Maasai,2021-02-04 15:00:00,64
rfyxvyctgwbegnrmveaebrtqabrsdalyhmjcrbfmdzjglyxawlptwmtpzjgtgabypkcxdejhporrnjcavbp,Swahili,2021-02-04 16:00:00,41
igilconpvkmfazviaexoqfpfcdwfnnknmgfdwisxprmhijopxukesldxyryqwypngbmlreoifpcbzzffgeasbkaqwtmm,Maasai,2021-02-04 17:00:00,97
fgkvopqdscymzyj,Kalenjin,2021-02-04 18:00:00,47
ynjtidwulagpqapxsvzgsccyuitkewrchwcwknzwsaszqvytpkrttzbfvuwkfzo,Maasai,2021-02-04 19:00:00,74
qagcqyrfvpstznjmmnjnrdsckjgovtghiswokfycsrffaitlqmhfjjazfwvlmvpl,Kalenjin,2021-02-04 20:00:00,69
bekdguvldpmzwnorxngraedanqcbjlqnhacamufcjwuytdumwciarsxrak,Kikuyu,2021-02-04 21:00:00,33
hcsjelpzsdqkhkpbxjyjt,Somali,2021-02-04 22:00:00,12
vteqcxblbnrpfcmphgtlqlgcffptekymm,Swahili,2021-02-04 23:00:00,29
zihmpeqnvmbmmqypyamhxkwldrpvhngeuzfddktdxrsgxjevt,Somali,2021-02-05 00:00:00,61
pcxuyoymjhekebimnouvunwlwqnrjkdpagveetigkgnuodjzhwialkxdmeemhthcwvjfieuctpoareiwrh,Maasai,2021-02-05 01:00:00,31
gnndnlnsydxepyfwlhumfbihkfdnhkfqh,Kikuyu,2021-02-05 02:00:00,49
hxmeujvjkxhguuewjdycstgqloxbycvxjyvcipcqxbqjftgovrbffuvrssbmawvve,Dholuo,2021-02-05 03:00:00,4
usaohrewmotijnlwzwaofvktmzzywjqpybqhnclhxobgjwtibvpaudqbjwfbllygniiwmfjjcartpfmlsafvtpzum,Kikuyu,2021-02-05 04:00:00,82
oizgwdpzqanayigzgrvgmiwbvqsrcrbcfmgchiajcfwcrgjbdawstrnwkjupwzjmaluumr,Maasai,2021-02-05 05:00:00,54
hwnqwlaoyfxhyrshpsvkzqlkqdhpnwjhbysrnmdgfedrunvlsgozslsaizxxemgkxolipbnrvohtphcehuvhpfopqeknyd,Kikuyu,2021-02-05 06:00:00,43
